42.6697976194572,-84.6453066714199,0.87,55.777,25.578,196.662,2003-01-08T15:58:55
42.6697909921764,-84.6453156847929,0.98,52.334,25.596,194.732,2003-01-08T15:58:58
42.6697843648948,-84.6453246981659,1.07,64.978,34.102,193.996,2003-01-08T15:58:59
42.6697777376125,-84.6453337115388,1.03,77.464,41.692,194.763,2003-01-08T15:59:02
42.6697711103295,-84.6453427249118,1.08,74.514,43.552,193.335,2003-01-08T15:59:04
42.6697578557614,-84.6453517382848,1.19,69.184,42.904,192.030,2003-01-08T15:59:06
42.6697446011905,-84.6453517382848,1.17,67.288,42.905,192.145,2003-01-08T15:59:08
42.669737973904,-84.6453607516577,1.08,67.719,43.420,191.343,2003-01-08T15:59:11
42.6697247193288,-84.6453697650307,1.08,66.409,42.197,190.881,2003-01-08T15:59:13
42.6697114647508,-84.6453697650307,1.02,63.020,38.281,191.191,2003-01-08T15:59:15
42.6697048374607,-84.6453787784037,1.01,63.232,35.650,192.445,2003-01-08T15:59:17
42.6696915828785,-84.6453787784037,1.05,57.104,33.808,190.979,2003-01-08T15:59:19
42.6696783282934,-84.6453787784037,0.95,55.034,33.682,191.650,2003-01-08T15:59:21
42.6696650737055,-84.6453787784037,0.82,65.785,37.395,195.415,2003-01-08T15:59:23
42.6696518191148,-84.6453787784037,0.82,66.092,37.054,194.431,2003-01-08T15:59:26
42.6696385645212,-84.6453787784037,0.94,63.868,37.937,190.744,2003-01-08T15:59:28
42.6696319372234,-84.6453877917767,0.96,61.260,36.524,189.101,2003-01-08T15:59:28
42.6696186826256,-84.6453877917767,1.04,55.190,31.412,188.528,2003-01-08T15:59:31
42.6696120553257,-84.6453968051496,1.03,58.498,32.974,189.098,2003-01-08T15:59:33
42.6695988007236,-84.6454058185226,1.01,64.155,36.794,190.497,2003-01-08T15:59:35
42.6695921734216,-84.6454148318956,0.98,64.905,38.542,190.519,2003-01-08T15:59:36
42.6695855461188,-84.6454238452686,0.98,64.763,40.080,190.328,2003-01-08T15:59:39
42.6695722915111,-84.6454238452686,0.99,67.823,41.996,190.885,2003-01-08T15:59:41
42.6695656642062,-84.6454328586415,1.00,69.386,40.639,192.697,2003-01-08T15:59:42
42.6695590369006,-84.6454418720145,1.05,67.974,39.929,191.760,2003-01-08T15:59:44
42.6695457822873,-84.6454328586415,1.02,63.899,37.674,188.181,2003-01-08T15:59:46
42.6695325276711,-84.6454328586415,1.00,61.110,35.109,187.800,2003-01-08T15:59:47
42.6695192730521,-84.6454328586415,1.01,63.836,37.685,190.230,2003-01-08T15:59:49
42.6694993911184,-84.6454238452686,1.02,63.578,39.362,189.999,2003-01-08T15:59:50
42.6694861364923,-84.6454238452686,1.00,63.320,39.295,190.648,2003-01-08T15:59:53
42.6694728818634,-84.6454148318956,0.90,65.939,38.536,193.170,2003-01-08T15:59:55
42.6694728818634,-84.6454418720145,0.97,63.542,34.793,193.844,2003-01-08T15:59:57
42.6694662545479,-84.6454508853875,0.88,63.477,32.235,194.468,2003-01-08T15:59:59
42.6694529999148,-84.6454508853875,0.96,68.034,34.536,195.090,2003-01-08T16:00:01
42.6694463725972,-84.6454598987605,0.97,67.091,33.479,194.769,2003-01-08T16:00:02
