,Latitude,Longitude,Depth_m
585,42.9319345227396,-74.2784135043237,-1.04
586,42.9319279234777,-74.2784135043237,-1.03
587,42.9319147249517,-74.2784135043237,-1.01
588,42.9319081256876,-74.2784044909507,-1.02
589,42.9319015264228,-74.2784044909507,-1.01
590,42.9318949271573,-74.2784044909507,-1.0
591,42.9318817286242,-74.2783954775778,-1.02
592,42.9318751293567,-74.2783954775778,-1.03
593,42.9318685300883,-74.2783864642048,-1.06
594,42.9318553315496,-74.2783864642048,-1.1
595,42.9318487322792,-74.2783864642048,-1.09
596,42.931842133008,-74.2783774508318,-1.08
597,42.9318355337362,-74.2783774508318,-1.08
598,42.9318289344636,-74.2783774508318,-1.05
599,42.9318157359164,-74.2783774508318,-1.04
600,42.9318091366417,-74.2783774508318,-1.08
601,42.9318025373663,-74.2783684374588,-1.1
602,42.9317959380903,-74.2783684374588,-1.1
603,42.931782739536,-74.2783684374588,-1.17
604,42.9317761402578,-74.2783684374588,-1.18
605,42.9317695409788,-74.2783684374588,-1.17
606,42.9317629416992,-74.2783684374588,-1.2
607,42.9317497431378,-74.2783684374588,-1.19
608,42.9317431438561,-74.2783684374588,-1.16
609,42.9317299452905,-74.2783594240859,-1.13
610,42.9317233460066,-74.2783684374588,-1.1
611,42.931716746722,-74.2783594240859,-1.1
612,42.9317035481508,-74.2783594240859,-1.1
613,42.9316969488641,-74.2783594240859,-1.09
614,42.9316903495767,-74.2783594240859,-1.11
615,42.9316837502886,-74.2783594240859,-1.11
616,42.9316771509997,-74.2783504107129,-1.14
617,42.9316705517102,-74.2783504107129,-1.17
618,42.9316771509997,-74.2783504107129,-1.18
619,42.9316837502886,-74.2783504107129,-1.18
620,42.9316903495767,-74.2783504107129,-1.14
621,42.9316969488641,-74.2783594240859,-1.15
622,42.9317035481508,-74.2783684374588,-1.2
623,42.9316903495767,-74.2783774508318,-1.18
624,42.9316837502886,-74.2783864642048,-1.15
625,42.93166395242,-74.2783864642048,-1.17
626,42.931644154545,-74.2783954775778,-1.18
627,42.9316309559582,-74.2783954775778,-1.25
628,42.9316111580727,-74.2784044909507,-1.24
629,42.9315979594788,-74.2784135043237,-1.22
630,42.9315781615826,-74.2784225176967,-1.18
631,42.9315517643779,-74.2784225176967,-1.15
632,42.9315121685495,-74.2784135043237,-1.09
633,42.9314659733843,-74.2784044909507,-1.12
634,42.9314263775008,-74.2783954775778,-1.13
635,42.9313867815918,-74.2783774508318,-1.1
636,42.931360384305,-74.2783684374588,-1.1
637,42.9313339870069,-74.2783594240859,-1.11
638,42.9313009903684,-74.2783504107129,-1.07
639,42.9312679937122,-74.2783413973399,-1.09
640,42.9312415963745,-74.2783323839669,-1.07
641,42.9312217983638,-74.278323370594,-1.03
642,42.9312020003467,-74.278314357221,-1.0
643,42.9311888016651,-74.278305343848,-0.95
644,42.9311756029807,-74.278296330475,-0.9
645,42.9311624042935,-74.2782783037291,-0.88
646,42.9311558049488,-74.2782783037291,-0.87
647,42.9311492056034,-74.2782602769831,-0.86
648,42.9311492056034,-74.2782512636102,-0.87
649,42.9311558049488,-74.2782332368642,-0.82
650,42.9311624042935,-74.2782332368642,-0.78
651,42.9311624042935,-74.2782242234913,-0.8
652,42.9311624042935,-74.2782152101183,-0.77
653,42.9311624042935,-74.2782061967453,-0.75
654,42.9311558049488,-74.2782061967453,-0.77
655,42.9311624042935,-74.2782152101183,-0.83
656,42.9311690036375,-74.2782152101183,-0.85
657,42.9311756029807,-74.2782332368642,-0.86
658,42.9311756029807,-74.2782422502372,-0.83
659,42.9311690036375,-74.2782422502372,-0.79
660,42.9311624042935,-74.2782422502372,-0.74
661,42.9311558049488,-74.2782512636102,-0.72
662,42.9311492056034,-74.2782512636102,-0.75
663,42.9311426062573,-74.2782512636102,-0.75
664,42.931129407563,-74.2782512636102,-0.7
665,42.9311228082148,-74.2782512636102,-0.67
666,42.9311096095162,-74.2782512636102,-0.65
667,42.9311030101659,-74.2782512636102,-0.59
668,42.9310898114631,-74.2782512636102,-0.57
669,42.9310832121107,-74.2782602769831,-0.57
670,42.9310700134036,-74.2782602769831,-0.59
671,42.9310634140491,-74.2782602769831,-0.53
672,42.9310502153378,-74.2782602769831,-0.53
673,42.9310436159811,-74.2782692903561,-0.52
674,42.9310304172656,-74.2782692903561,-0.45
675,42.9310238179067,-74.2782783037291,-0.55
676,42.9310238179067,-74.278296330475,-0.56
677,42.9310172185472,-74.278305343848,-0.53
678,42.9310238179067,-74.278314357221,-0.49
679,42.9310304172656,-74.278323370594,-0.46
680,42.9310370166237,-74.2783323839669,-0.44
681,42.9310634140491,-74.278305343848,-0.76
682,42.9310700134036,-74.278305343848,-0.73
683,42.9310766127575,-74.278305343848,-0.67
684,42.9310832121107,-74.278305343848,-0.67
685,42.9310964108149,-74.278305343848,-0.69
686,42.9311030101659,-74.278305343848,-0.71
687,42.9311096095162,-74.278305343848,-0.74
688,42.9311162088659,-74.278305343848,-0.76
689,42.9311228082148,-74.278305343848,-0.79
690,42.931129407563,-74.278314357221,-0.85
691,42.9311360069105,-74.278314357221,-0.85
692,42.9311426062573,-74.278314357221,-0.88
693,42.9311492056034,-74.278314357221,-0.88
694,42.9311558049488,-74.278314357221,-0.9
695,42.9311624042935,-74.278305343848,-0.76
696,42.9311690036375,-74.278305343848,-0.52
697,42.9311756029807,-74.278305343848,-0.53
698,42.9311822023233,-74.278305343848,-0.54
699,42.9311888016651,-74.278305343848,-0.53
700,42.9312020003467,-74.278305343848,-0.56
701,42.9312085996864,-74.278305343848,-0.57
702,42.9312151990254,-74.278305343848,-0.56
703,42.9312217983638,-74.278305343848,-0.53
704,42.9312349970383,-74.278305343848,-0.5
705,42.9312481957099,-74.278305343848,-0.54
706,42.9312547950447,-74.278314357221,-0.54
707,42.9312613943788,-74.278314357221,-0.55
708,42.9312745930448,-74.278314357221,-0.55
709,42.9312811923768,-74.278314357221,-0.56
710,42.931287791708,-74.278314357221,-0.67
711,42.9312943910385,-74.278314357221,-0.66
712,42.9313075896975,-74.278314357221,-0.67
713,42.9313141890259,-74.278314357221,-0.71
714,42.9313207883536,-74.278314357221,-0.74
715,42.9313273876806,-74.278314357221,-0.76
716,42.9313405863325,-74.278314357221,-0.76
717,42.9313471856574,-74.278314357221,-0.8
718,42.931360384305,-74.278314357221,-0.81
719,42.9313669836278,-74.278314357221,-0.81
720,42.9313735829498,-74.278314357221,-0.81
721,42.9313801822712,-74.278314357221,-0.81
722,42.9313867815918,-74.278314357221,-0.83
723,42.9313933809117,-74.278314357221,-0.81
724,42.931399980231,-74.278314357221,-0.8
725,42.9314131788673,-74.278305343848,-0.83
726,42.9314263775008,-74.278314357221,-0.86
727,42.9314461754457,-74.278323370594,-0.86
728,42.9314593740721,-74.278323370594,-0.88
729,42.9314725726957,-74.2783323839669,-0.9
730,42.9314791720065,-74.2783413973399,-0.91
731,42.9314857713165,-74.2783323839669,-0.95
732,42.9314923706258,-74.2783413973399,-1.03
733,42.9314857713165,-74.2783323839669,-1.13
734,42.9314725726957,-74.278323370594,-1.17
735,42.9314659733843,-74.2783323839669,-1.2
736,42.9314593740721,-74.2783323839669,-1.17
737,42.9314461754457,-74.2783413973399,-1.18
738,42.9314395761314,-74.2783413973399,-1.16
739,42.9314263775008,-74.2783323839669,-1.13
740,42.9314197781844,-74.278323370594,-1.13
741,42.9314065795495,-74.278323370594,-1.13
742,42.931399980231,-74.278323370594,-1.14
743,42.9313933809117,-74.278314357221,-1.14
744,42.9314065795495,-74.2783323839669,-1.04
745,42.9314659733843,-74.2783774508318,-1.07
746,42.931518767856,-74.2784135043237,-1.07
747,42.9315583636801,-74.2784495578156,-1.09
748,42.9315913601808,-74.2784765979345,-1.08
749,42.9316177573686,-74.2784946246805,-1.06
750,42.9316507538374,-74.2785036380535,-1.04
751,42.9316837502886,-74.2784856113075,-1.04
752,42.931716746722,-74.2784765979345,-1.04
753,42.9317497431378,-74.2784765979345,-1.02
754,42.9317761402578,-74.2784675845616,-1.01
755,42.9318025373663,-74.2784675845616,-1.0
756,42.9318223351904,-74.2784675845616,-1.01
757,42.931842133008,-74.2784675845616,-1.04
758,42.9318619308193,-74.2784675845616,-1.02
759,42.9318883278911,-74.2784495578156,-1.0
760,42.9319081256876,-74.2784315310697,-1.01
761,42.9319279234777,-74.2784315310697,-1.02
762,42.9319477212614,-74.2784315310697,-1.0
763,42.9319675190387,-74.2784225176967,-1.0
764,42.9319873168097,-74.2784225176967,-0.97
765,42.9319939160653,-74.2784315310697,-0.93
766,42.9320005153202,-74.2784315310697,-0.78
767,42.9320071145743,-74.2784405444426,-0.79
768,42.9320137138278,-74.2784405444426,-0.8
769,42.9320203130805,-74.2784405444426,-0.78
770,42.9320269123326,-74.2784495578156,-0.77
771,42.932033511584,-74.2784495578156,-0.76
772,42.932033511584,-74.2784585711886,-0.72
773,42.9320401108346,-74.2784585711886,-0.71
774,42.9320401108346,-74.2784675845616,-0.69
775,42.9320467100845,-74.2784765979345,-0.7
776,42.9320467100845,-74.2784856113075,-0.68
777,42.9320533093337,-74.2784856113075,-0.65
778,42.9320599085822,-74.2784946246805,-0.62
779,42.93206650783,-74.2784946246805,-0.63
780,42.9320731070771,-74.2784946246805,-0.62
781,42.9320797063235,-74.2784946246805,-0.65
782,42.9320929048142,-74.2784946246805,-0.66
783,42.9320995040584,-74.2784946246805,-0.65
784,42.932106103302,-74.2784856113075,-0.67
785,42.932106103302,-74.2784946246805,-0.68
786,42.932106103302,-74.2784856113075,-0.68
787,42.9321127025448,-74.2784856113075,-0.68
788,42.9321127025448,-74.2784765979345,-0.71
789,42.932119301787,-74.2784675845616,-0.72
790,42.932119301787,-74.2784585711886,-0.79
791,42.9321259010285,-74.2784495578156,-0.84
792,42.9321325002692,-74.2784405444426,-0.92
793,42.9321325002692,-74.2784315310697,-0.91
794,42.9321325002692,-74.2784135043237,-1.02
795,42.9321390995092,-74.2784044909507,-1.05
796,42.9321390995092,-74.2783954775778,-1.09
797,42.9321390995092,-74.2783774508318,-1.11
798,42.9321390995092,-74.2783684374588,-1.24
799,42.9321325002692,-74.2783504107129,-1.32
800,42.9321325002692,-74.2783413973399,-1.35
801,42.9321259010285,-74.278323370594,-1.39
802,42.932119301787,-74.278314357221,-1.43
803,42.9321127025448,-74.278305343848,-1.5
804,42.932106103302,-74.278296330475,-1.57
805,42.9320995040584,-74.2782873171021,-1.61
806,42.9320863055692,-74.2782783037291,-1.55
807,42.9320797063235,-74.2782692903561,-1.57
808,42.9320731070771,-74.2782602769831,-1.55
809,42.93206650783,-74.2782422502372,-1.47
810,42.9320599085822,-74.2782332368642,-1.57
811,42.9320533093337,-74.2782242234913,-1.57
812,42.9320467100845,-74.2782152101183,-1.5
813,42.9320401108346,-74.2782061967453,-1.48
814,42.932033511584,-74.2781971833723,-1.51
815,42.9320269123326,-74.2781881699994,-1.44
816,42.9320203130805,-74.2781701432534,-1.44
817,42.9320203130805,-74.2781611298804,-1.5
818,42.9320137138278,-74.2781521165074,-1.61
819,42.9320005153202,-74.2781431031345,-1.66
820,42.9319939160653,-74.2781431031345,-1.72
821,42.9319873168097,-74.2781340897615,-1.76
822,42.9319807175534,-74.2781250763885,-1.75
823,42.9319741182964,-74.2781160630156,-1.69
824,42.9319675190387,-74.2781070496426,-1.78
825,42.9319543205212,-74.2780980362696,-1.77
826,42.9319477212614,-74.2780890228966,-1.76
827,42.9319411220009,-74.2780800095237,-1.76
828,42.9319345227396,-74.2780800095237,-1.78
829,42.931921324215,-74.2780709961507,-1.9
830,42.9319279234777,-74.2780709961507,-1.89
831,42.931921324215,-74.2780709961507,-1.87
832,42.9319147249517,-74.2780619827777,-1.86
833,42.9319081256876,-74.2780529694047,-1.76
834,42.9319015264228,-74.2780529694047,-1.69
835,42.9318949271573,-74.2780439560318,-1.75
836,42.9318817286242,-74.2780439560318,-1.73
837,42.9318751293567,-74.2780349426588,-1.74
838,42.9318685300883,-74.2780259292858,-1.69
839,42.9318553315496,-74.2780259292858,-1.58
840,42.9318487322792,-74.2780169159128,-1.52
841,42.931842133008,-74.2780169159128,-1.49
842,42.9318289344636,-74.2780079025399,-1.44
843,42.9318223351904,-74.2780079025399,-1.39
844,42.9318091366417,-74.2780079025399,-1.36
845,42.9318025373663,-74.2780079025399,-1.41
846,42.9317959380903,-74.2779988891669,-1.46
847,42.931782739536,-74.2779988891669,-1.66
848,42.9317761402578,-74.2779988891669,-1.68
849,42.9317695409788,-74.2779988891669,-1.61
850,42.9317629416992,-74.2779898757939,-1.5
851,42.9317563424189,-74.2779898757939,-1.4
852,42.9317497431378,-74.2779898757939,-1.37
853,42.9317431438561,-74.2779988891669,-1.4
854,42.9317365445736,-74.2779988891669,-1.5
855,42.9317365445736,-74.2780079025399,-1.54
856,42.9317299452905,-74.2780169159128,-1.65
857,42.9317299452905,-74.2780259292858,-1.9
858,42.9317299452905,-74.2780349426588,-2.09
859,42.9317365445736,-74.2780439560318,-2.1
860,42.9317365445736,-74.2780529694047,-2.17
861,42.9317365445736,-74.2780619827777,-2.1
862,42.9317431438561,-74.2780709961507,-2.06
863,42.9317431438561,-74.2780890228966,-1.9
864,42.9317365445736,-74.2780980362696,-1.85
865,42.9317365445736,-74.2781160630156,-1.4
866,42.9317365445736,-74.2781431031345,-1.34
867,42.9317299452905,-74.2781611298804,-1.33
868,42.9317233460066,-74.2781791566264,-1.38
869,42.931716746722,-74.2781971833723,-1.39
870,42.9317101474367,-74.2782061967453,-1.41
871,42.9316969488641,-74.2782152101183,-1.45
872,42.9316837502886,-74.2782242234913,-1.46
873,42.9316705517102,-74.2782332368642,-1.49
874,42.9316507538374,-74.2782422502372,-1.5
875,42.9316177573686,-74.2782332368642,-1.51
876,42.9315715622825,-74.2782061967453,-1.54
877,42.9315451650749,-74.2782061967453,-1.44
878,42.9315055692423,-74.2781791566264,-1.4
879,42.9314791720065,-74.2781791566264,-1.4
880,42.9314527747593,-74.2781791566264,-1.39
881,42.9314263775008,-74.2781791566264,-1.45
882,42.9313933809117,-74.2781701432534,-1.49
883,42.9313669836278,-74.2781701432534,-1.51
884,42.9313405863325,-74.2781701432534,-1.69
885,42.9313207883536,-74.2781611298804,-1.77
886,42.9313075896975,-74.2781611298804,-1.69
887,42.9313009903684,-74.2781431031345,-1.64
888,42.9312943910385,-74.2781160630156,-1.59
889,42.9313009903684,-74.2780980362696,-1.68
890,42.9312943910385,-74.2780890228966,-1.61
891,42.9312943910385,-74.2780709961507,-1.7
892,42.931287791708,-74.2780529694047,-1.68
893,42.9312811923768,-74.2780349426588,-1.6
894,42.9312811923768,-74.2780259292858,-1.51
895,42.9312745930448,-74.2780259292858,-1.61
896,42.9312745930448,-74.2780169159128,-1.57
897,42.9312745930448,-74.2780079025399,-1.49
898,42.9312679937122,-74.2780079025399,-1.57
899,42.9312613943788,-74.2779988891669,-1.45
900,42.9312547950447,-74.2779988891669,-1.31
901,42.9312547950447,-74.2779898757939,-1.34
902,42.9312481957099,-74.2779898757939,-1.27
903,42.9312481957099,-74.2779808624209,-1.19
904,42.9312415963745,-74.277971849048,-1.14
905,42.9312349970383,-74.277962835675,-1.13
906,42.9312283977014,-74.277962835675,-1.09
907,42.9312217983638,-74.277953822302,-1.04
908,42.9312151990254,-74.277944808929,-1.0
909,42.9312085996864,-74.277944808929,-1.03
910,42.9311954010063,-74.2779357955561,-1.04
911,42.9311888016651,-74.2779267821831,-0.96
912,42.9311822023233,-74.2779177688101,-0.86
913,42.9311756029807,-74.2779177688101,-0.8
914,42.9311690036375,-74.2779087554372,-0.81
915,42.9311558049488,-74.2778997420642,-0.85
916,42.9311492056034,-74.2778997420642,-0.89
917,42.9311360069105,-74.2778907286912,-0.89
918,42.931129407563,-74.2778907286912,-0.86
919,42.9311228082148,-74.2778907286912,-0.87
920,42.9311162088659,-74.2778907286912,-0.91
921,42.9311030101659,-74.2778817153182,-0.92
922,42.9310964108149,-74.2778817153182,-0.89
923,42.9310898114631,-74.2778817153182,-0.85
924,42.9310766127575,-74.2778817153182,-0.94
925,42.9310700134036,-74.2778817153182,-0.86
926,42.9310568146938,-74.2778817153182,-0.64
927,42.9310502153378,-74.2778817153182,-0.6
928,42.9310370166237,-74.2778817153182,-0.53
929,42.9310304172656,-74.2778817153182,-0.47
930,42.9310238179067,-74.2778817153182,-0.43
931,42.931010619187,-74.2778817153182,-0.39
932,42.931004019826,-74.2778907286912,-0.36
933,42.9309974204644,-74.2778907286912,-0.36
934,42.930990821102,-74.2779177688101,-0.72
935,42.9309974204644,-74.2779267821831,-0.66
936,42.930990821102,-74.2779357955561,-0.63
937,42.930990821102,-74.277944808929,-0.61
938,42.9310172185472,-74.2780079025399,-0.41
939,42.9310238179067,-74.2780079025399,-0.41
940,42.9310238179067,-74.2780169159128,-0.38
941,42.9310304172656,-74.2780259292858,-0.48
942,42.9310304172656,-74.2780349426588,-0.5
943,42.9310370166237,-74.2780439560318,-0.56
944,42.9310370166237,-74.2780529694047,-0.62
945,42.9310370166237,-74.2780619827777,-0.64
946,42.9310436159811,-74.2780709961507,-0.61
947,42.9310436159811,-74.2780800095237,-0.63
948,42.9310436159811,-74.2780890228966,-0.69
949,42.9310436159811,-74.2780980362696,-0.7
950,42.9310502153378,-74.2781070496426,-0.66
951,42.9310634140491,-74.2781070496426,-0.62
952,42.9310700134036,-74.2781160630156,-0.62
953,42.9310766127575,-74.2781160630156,-0.64
954,42.9310832121107,-74.2781160630156,-0.63
955,42.9310898114631,-74.2781160630156,-0.66
956,42.9310964108149,-74.2781160630156,-0.81
957,42.9311030101659,-74.2781160630156,-0.8
958,42.9311096095162,-74.2781160630156,-0.79
959,42.9311162088659,-74.2781160630156,-0.9
960,42.9311228082148,-74.2781160630156,-0.82
961,42.931129407563,-74.2781160630156,-0.83
962,42.9311360069105,-74.2781160630156,-0.91
963,42.9311426062573,-74.2781250763885,-1.04
964,42.9311492056034,-74.2781250763885,-1.02
965,42.9311558049488,-74.2781250763885,-1.0
966,42.9311624042935,-74.2781250763885,-0.98
967,42.9311690036375,-74.2781250763885,-0.94
968,42.9311756029807,-74.2781250763885,-0.93
969,42.9311822023233,-74.2781250763885,-0.92
970,42.9311888016651,-74.2781340897615,-0.89
971,42.9311954010063,-74.2781340897615,-1.0
972,42.9312020003467,-74.2781340897615,-1.04
973,42.9312085996864,-74.2781340897615,-1.16
974,42.9312151990254,-74.2781340897615,-1.19
975,42.9312217983638,-74.2781340897615,-1.24
976,42.9312283977014,-74.2781340897615,-1.18
977,42.9312349970383,-74.2781340897615,-1.15
978,42.9312415963745,-74.2781340897615,-1.12
979,42.9312481957099,-74.2781340897615,-1.08
980,42.9312547950447,-74.2781340897615,-1.14
981,42.9312613943788,-74.2781340897615,-1.18
982,42.9312679937122,-74.2781431031345,-1.27
983,42.9312745930448,-74.2781431031345,-1.37
984,42.9312811923768,-74.2781431031345,-1.39
985,42.931287791708,-74.2781431031345,-1.35
986,42.9312943910385,-74.2781431031345,-1.35
987,42.9313009903684,-74.2781431031345,-1.37
988,42.9313075896975,-74.2781431031345,-1.35
989,42.9313141890259,-74.2781431031345,-1.44
990,42.9313207883536,-74.2781431031345,-1.49
991,42.9313273876806,-74.2781431031345,-1.55
992,42.9313339870069,-74.2781431031345,-1.73
993,42.9313405863325,-74.2781521165074,-1.74
994,42.9313471856574,-74.2781521165074,-1.8
995,42.9313537849815,-74.2781521165074,-1.9
996,42.931360384305,-74.2781521165074,-1.95
997,42.9313669836278,-74.2781611298804,-1.98
998,42.9313735829498,-74.2781611298804,-1.93
999,42.9313801822712,-74.2781611298804,-1.95
1000,42.9313867815918,-74.2781611298804,-2.0
1001,42.9313933809117,-74.2781611298804,-1.89
1002,42.931399980231,-74.2781611298804,-1.86
1003,42.9314065795495,-74.2781611298804,-1.92
1004,42.9314065795495,-74.2781521165074,-1.98
1005,42.9314131788673,-74.2781431031345,-1.94
1006,42.9314131788673,-74.2781340897615,-1.92
1007,42.9314197781844,-74.2781340897615,-1.83
1008,42.9314197781844,-74.2781250763885,-1.59
1009,42.9314263775008,-74.2781340897615,-1.29
1010,42.9314197781844,-74.2781340897615,-1.3
1011,42.9314197781844,-74.2781250763885,-1.32
1012,42.9314197781844,-74.2781431031345,-1.32
1013,42.9314263775008,-74.2781521165074,-1.28
1014,42.9314329768164,-74.2781701432534,-1.32
1015,42.9314395761314,-74.2781881699994,-1.38
1016,42.9314395761314,-74.2781971833723,-1.42
1017,42.9314461754457,-74.2782152101183,-1.38
1018,42.9314461754457,-74.2782242234913,-1.38
1019,42.9314527747593,-74.2782422502372,-1.42
1020,42.9314461754457,-74.2782602769831,-1.38
1021,42.9314395761314,-74.2782692903561,-1.38
1022,42.9314329768164,-74.2782873171021,-1.35
1023,42.9314197781844,-74.278296330475,-1.34
1024,42.9314065795495,-74.278305343848,-1.34
1025,42.9313933809117,-74.278323370594,-1.36
1026,42.9313801822712,-74.2783323839669,-1.36
1027,42.9313669836278,-74.2783413973399,-1.37
1028,42.9313537849815,-74.2783504107129,-1.3
1029,42.9313471856574,-74.2783504107129,-1.25
1030,42.9313405863325,-74.2783504107129,-1.21
1031,42.9313339870069,-74.2783504107129,-1.18
1032,42.9313471856574,-74.2783594240859,-1.14
1033,42.9313669836278,-74.2783864642048,-1.1
1034,42.9313933809117,-74.2784044909507,-1.06
1035,42.9314197781844,-74.2784315310697,-1.04
1036,42.9314593740721,-74.2784585711886,-0.97
1037,42.9314923706258,-74.2784856113075,-0.97
1038,42.931518767856,-74.2785126514264,-0.87
1039,42.9315583636801,-74.2785396915454,-0.91
1040,42.9315979594788,-74.2785667316643,-0.96
1041,42.9316309559582,-74.2785847584102,-0.96
1042,42.93166395242,-74.2785937717832,-0.97
1043,42.9317035481508,-74.2785937717832,-0.96
1044,42.9317431438561,-74.2785937717832,-0.94
1045,42.931782739536,-74.2785847584102,-0.93
1046,42.9318157359164,-74.2785757450372,-0.93
1047,42.9318553315496,-74.2785577182913,-0.94
1048,42.9318883278911,-74.2785487049183,-0.95
1049,42.931921324215,-74.2785306781724,-0.96
1050,42.9319543205212,-74.2785216647994,-0.98
1051,42.9319807175534,-74.2785126514264,-0.99
1052,42.9320203130805,-74.2784946246805,-1.02
1053,42.9320401108346,-74.2784856113075,-1.05
1054,42.93206650783,-74.2784765979345,-1.05
1055,42.9320929048142,-74.2784585711886,-1.03
1056,42.9321127025448,-74.2784495578156,-1.07
1057,42.9321325002692,-74.2784405444426,-1.1
1058,42.9321456987485,-74.2784315310697,-1.11
1059,42.9321456987485,-74.2784225176967,-1.1
1060,42.9321522979871,-74.2784225176967,-1.09
1061,42.9321522979871,-74.2784135043237,-1.05
1062,42.9321522979871,-74.2784044909507,-1.07
1063,42.9321390995092,-74.2784044909507,-1.07
1064,42.9321325002692,-74.2784044909507,-1.07
1065,42.9321325002692,-74.2783954775778,-1.05
1066,42.9321390995092,-74.2783954775778,-1.11
1067,42.9321456987485,-74.2783954775778,-1.07
1068,42.9321390995092,-74.2783954775778,-1.15
1069,42.9321325002692,-74.2783954775778,-1.11
1070,42.932119301787,-74.2783954775778,-1.1
1071,42.932119301787,-74.2784044909507,-1.09
1072,42.9321127025448,-74.2784044909507,-1.12
1073,42.9321127025448,-74.2784135043237,-1.1
1074,42.932119301787,-74.2784135043237,-1.07
1075,42.932119301787,-74.2784225176967,-1.07
1076,42.9321259010285,-74.2784225176967,-1.07
1077,42.9321325002692,-74.2784225176967,-1.06
1078,42.9321390995092,-74.2784315310697,-1.06
1079,42.9321456987485,-74.2784315310697,-1.02
1080,42.9321522979871,-74.2784405444426,-0.99
1081,42.932158897225,-74.2784405444426,-0.98
1082,42.9321654964622,-74.2784405444426,-0.97
1083,42.9321654964622,-74.2784495578156,-0.98
1084,42.9321720956987,-74.2784495578156,-0.94
1085,42.9321786949345,-74.2784495578156,-0.91
1086,42.9321852941696,-74.2784585711886,-0.89
1087,42.932191893404,-74.2784585711886,-0.89
1088,42.9321984926376,-74.2784675845616,-0.87
1089,42.9322050918706,-74.2784675845616,-0.85
1090,42.9322116911028,-74.2784765979345,-0.85
1091,42.9322182903344,-74.2784856113075,-0.79
1092,42.9322248895652,-74.2784856113075,-0.76
1093,42.9322314887953,-74.2784946246805,-0.76
1094,42.9322380880247,-74.2784946246805,-0.72
1095,42.9322446872534,-74.2785036380535,-0.71
1096,42.9322512864814,-74.2785036380535,-0.69
1097,42.9322578857088,-74.2785126514264,-0.66
1098,42.9322644849353,-74.2785216647994,-0.64
1099,42.9322710841612,-74.2785306781724,-0.65
1100,42.9322776833864,-74.2785306781724,-0.65
1101,42.9322842826109,-74.2785396915454,-0.62
1102,42.9322908818346,-74.2785396915454,-0.61
1103,42.9322974810577,-74.2785487049183,-0.51
1104,42.93230408028,-74.2785577182913,-0.5
1105,42.93230408028,-74.2785667316643,-0.53
1106,42.9323106795017,-74.2785667316643,-0.54
1107,42.9323172787226,-74.2785757450372,-0.58
1108,42.9323238779428,-74.2785847584102,-0.61
1109,42.9323304771623,-74.2785847584102,-0.6
1110,42.9323370763812,-74.2785937717832,-0.6
1111,42.9323436755993,-74.2786027851562,-0.58
1112,42.9323436755993,-74.2786117985291,-0.57
1113,42.9323568740333,-74.2786117985291,-0.56
1114,42.9323568740333,-74.2786208119021,-0.55
1115,42.9323700724646,-74.2786208119021,-0.54
1116,42.9323700724646,-74.2786298252751,-0.52
1117,42.9323766716792,-74.2786298252751,-0.51
1118,42.932383270893,-74.2786388386481,-0.5
1119,42.9323898701062,-74.278647852021,-0.48
1120,42.9323964693186,-74.278647852021,-0.48
1121,42.9324030685304,-74.278656865394,-0.48
1122,42.9324096677414,-74.278656865394,-0.47
1123,42.9324162669517,-74.278665878767,-0.46
1124,42.9324228661614,-74.278665878767,-0.44
1125,42.9324360645785,-74.278665878767,-0.42
1126,42.932442663786,-74.27867489214,-0.4
1127,42.9324492629928,-74.27867489214,-0.42
1128,42.9324558621989,-74.27867489214,-0.45
1129,42.9324690606089,-74.2786839055129,-0.46
1130,42.9324756598129,-74.2786839055129,-0.46
1131,42.9324822590161,-74.2786839055129,-0.46
1132,42.9324888582187,-74.2786929188859,-0.47
1133,42.9324954574205,-74.2786929188859,-0.44
1134,42.9325020566216,-74.2786929188859,-0.49
1135,42.9325152550218,-74.2787019322589,-0.52
1136,42.9325218542208,-74.2787019322589,-0.51
1137,42.9325284534191,-74.2787019322589,-0.51
1138,42.9325350526167,-74.2787019322589,-0.5
1139,42.9325416518136,-74.2787109456319,-0.5
1140,42.9325482510098,-74.2787109456319,-0.5
1141,42.9325614494,-74.2787109456319,-0.49
1142,42.9325680485941,-74.2787109456319,-0.5
1143,42.9325746477874,-74.2787199590048,-0.46
1144,42.9325812469801,-74.2787199590048,-0.47
1145,42.9325944453633,-74.2787199590048,-0.5
1146,42.9326010445538,-74.2787289723778,-0.49
1147,42.9326076437436,-74.2787289723778,-0.49
1148,42.9326142429327,-74.2787289723778,-0.52
1149,42.9326208421211,-74.2787289723778,-0.55
1150,42.9326340404958,-74.2787379857508,-0.55
1151,42.9326406396821,-74.2787379857508,-0.57
1152,42.9326472388677,-74.2787379857508,-0.59
1153,42.9326538380526,-74.2787379857508,-0.58
1154,42.9326604372367,-74.2787469991238,-0.55
1155,42.9326736356029,-74.2787469991238,-0.56
1156,42.9326802347849,-74.2787469991238,-0.54
1157,42.9326868339663,-74.2787469991238,-0.51
1158,42.9326934331469,-74.2787560124967,-0.47
1159,42.932706631506,-74.2787560124967,-0.51
1160,42.9327132306846,-74.2787560124967,-0.51
1161,42.9327198298624,-74.2787560124967,-0.5
1162,42.9327264290394,-74.2787560124967,-0.51
1163,42.9327396273915,-74.2787560124967,-0.48
1164,42.9327462265665,-74.2787560124967,-0.47
1165,42.9327528257408,-74.2787560124967,-0.5
